bill_id,state,bill_number,title,date of introduction,chamber of origin,final status,date of final,text
1424276,HI,SB1277,Relating To Environmental Justice Mapping.,2021-01-27,S,"Referred to AEN, JDC.",2021-02-01,https://legiscan.com/HI/text/SB1277/id/2260063
1539077,HI,SB1277,Relating To Environmental Justice Mapping.,2021-01-27,S,Report adopted; Passed Second Reading and referred to JDC.,2022-02-18,https://legiscan.com/HI/text/SB1277/id/2456489
1058514,HI,HB1680,Relating To Transit-oriented Development.,2018-01-17,H,"Referred to TRN/HSG, EEP, FIN, referral sheet 3",2018-01-17,https://legiscan.com/HI/text/HB1680/id/1704379
1173124,HI,HB1579,Relating To Statewide Sustainability Initiatives.,2019-01-24,H,"Referred to EEP/EDB, CPC/JUD, FIN, referral sheet 6",2019-01-28,https://legiscan.com/HI/text/HB1579/id/1872033
1291419,HI,HB1579,Relating To Statewide Sustainability Initiatives.,2019-01-24,H,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/HB1579/id/2079171
186953,HI,SB555,Energy Efficiency; Appliances,2009-01-23,,Carried over to 2010 Regular Session.,2009-05-11,https://legiscan.com/HI/text/SB555/id/398292
1066342,HI,HB1976,Relating To Irrigation.,2018-01-22,H,Conference Committee Meeting will reconvene on Tuesday 04-24-18 10:31AM in conference room 224.,2018-04-20,https://legiscan.com/HI/text/HB1976/id/1776939
1570990,HI,SB3192,Relating To Natural Resource Management.,2022-01-26,S,Passed Second Reading as amended in HD 1 and referred to the committee(s) on LAT with none voting aye with reservations; none voting no (0) and none excused (0).,2022-03-17,https://legiscan.com/HI/text/SB3192/id/2550790
1067699,HI,HB2213,Relating To Zero-emission Vehicles.,2018-01-24,H,"Referred to EEP/TRN, CPC, FIN, referral sheet 8",2018-01-26,https://legiscan.com/HI/text/HB2213/id/1704717
1071242,HI,HB2724,Relating To State Energy Agencies.,2018-01-24,H,"Re-Referred to TRE/GVO, WAM.",2018-03-13,https://legiscan.com/HI/text/HB2724/id/1723833
1316330,HI,HB2196,Relating To Water Quality.,2020-01-23,H,The hearing on this measure has been cancelled until further notice.,2020-03-16,https://legiscan.com/HI/text/HB2196/id/2135624
1319295,HI,HB2699,Relating To The Environment.,2020-01-23,H,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2020-06-25,https://legiscan.com/HI/text/HB2699/id/2196727
1568855,HI,HB1811,Relating To Energy.,2022-01-24,H,Report adopted. referred to the committee(s) on FIN as amended in HD 2 with none voting aye with reservations; none voting no (0) and none excused (0).,2022-02-17,https://legiscan.com/HI/text/HB1811/id/2520600
1419729,HI,HB331,Relating To The State Plan.,2021-01-25,H,"Referred to EET/WTL, WAM.",2021-03-11,https://legiscan.com/HI/text/HB331/id/2279949
1538821,HI,HB331,Relating To The State Plan.,2021-01-25,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB331/id/2456093
1540001,HI,SB1309,Relating To Electric Vehicles.,2021-01-27,S,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/SB1309/id/2457950
1424470,HI,SB1309,Relating To Electric Vehicles.,2021-01-27,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2021-02-12,https://legiscan.com/HI/text/SB1309/id/2292369
376553,HI,HB2593,Administrative Procedure; Emergency Rules,2012-01-25,,"(H) Act 149, on 6/21/2012 (Gov. Msg. No. 1251).",2012-06-21,https://legiscan.com/HI/text/HB2593/id/633046
242156,HI,SB1145,Department of Agriculture; Food Sustainability Standards; Appropriation,2011-01-26,,"(H) Referred to AGR, FIN, referral sheet 33",2011-03-10,https://legiscan.com/HI/text/SB1145/id/209428
1419535,HI,SB500,Relating To The Environment.,2021-01-22,S,"Referred to GVO/EET, WAM.",2021-01-27,https://legiscan.com/HI/text/SB500/id/2256123
1538921,HI,SB500,Relating To The Environment.,2021-01-22,S,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/SB500/id/2456256
1562544,HI,SB2059,Relating To State Symbols.,2022-01-19,S,Enrolled to Governor.,2022-05-06,https://legiscan.com/HI/text/SB2059/id/2577097
1167824,HI,HB852,Relating To The Hawaii State Energy Office.,2019-01-24,H,"Act 122, 06/21/2019 (Gov. Msg. No. 1224).",2019-06-25,https://legiscan.com/HI/text/HB852/id/2004190
603218,HI,SB3035,CIP; DOT; Appropriation; GO Bonds ($),2014-01-23,S,"Re-referred to TRN, FIN, referral sheet 37",2014-03-19,https://legiscan.com/HI/text/SB3035/id/987180
1316577,HI,SB2977,Relating To Electric Vehicles.,2020-01-23,S,"Referred to TRS, WAM/JDC.",2020-01-27,https://legiscan.com/HI/text/SB2977/id/2106390
1317631,HI,HB2397,Relating To Electric Vehicles.,2020-01-23,H,"Referred to TRN/EEP, FIN, referral sheet 5",2020-01-27,https://legiscan.com/HI/text/HB2397/id/2107578
1569039,HI,SB2553,Relating To Motor Vehicle Idling.,2022-01-21,S,"Referred to EDU/AEN, JDC.",2022-01-24,https://legiscan.com/HI/text/SB2553/id/2497676
1419677,HI,SB487,Relating To The Establishment Of An Ecosystem Restoration Commission.,2021-01-22,S,"Referred to WTL/PSM, WAM.",2021-01-27,https://legiscan.com/HI/text/SB487/id/2256147
1538896,HI,SB487,Relating To The Establishment Of An Ecosystem Restoration Commission.,2021-01-22,S,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/SB487/id/2456214
1309922,HI,SB2060,Relating To Coastal Zone Management.,2020-01-16,S,Enrolled to Governor.,2020-07-13,https://legiscan.com/HI/text/SB2060/id/2199098
1570530,HI,SB3190,Relating To Fish Hatchery Education.,2022-01-26,S,Received notice of appointment of House conferees (Hse. Com. No. 729).,2022-04-20,https://legiscan.com/HI/text/SB3190/id/2555975
1319027,HI,HB2673,Relating To Taro.,2020-01-23,H,"Re-referred to WLH, JUD, referral sheet 9",2020-01-30,https://legiscan.com/HI/text/HB2673/id/2109946
585767,HI,HB1120,Office of Planning; Agricultural Land Use; Study,2013-01-24,H,The committee on AGL deferred the measure.,2014-03-19,https://legiscan.com/HI/text/HB1120/id/976628
231768,HI,HB6,Consumer Advocate; Alternative Energy,2011-01-20,,"(H) Referred to EEP, CPC, FIN, referral sheet 1",2011-01-24,https://legiscan.com/HI/text/HB6/id/158138
362274,HI,HB6,Consumer Advocate; Alternative Energy,2011-01-20,,Carried over to 2012 Regular Session.,2011-12-01,https://legiscan.com/HI/text/HB6/id/528466
1163223,HI,HB549,Relating To The Environment.,2019-01-22,H,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to JDC/WAM.",2019-03-20,https://legiscan.com/HI/text/HB549/id/1964928
1289057,HI,HB549,Relating To The Environment.,2019-01-22,H,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/HB549/id/2075231
925699,HI,HB630,Relating To Drought Mitigation.,2017-01-23,H,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2017-03-23,https://legiscan.com/HI/text/HB630/id/1570655
1042603,HI,HB630,Relating To Drought Mitigation.,2017-01-23,H,Carried over to 2018 Regular Session.,2017-11-30,https://legiscan.com/HI/text/HB630/id/1705258
604307,HI,HB2633,Heritage Breed Animals; Study; University of Hawaii; Appropriation,2014-01-23,H,The committee(s) on HED recommend(s) that the measure be deferred.,2014-02-04,https://legiscan.com/HI/text/HB2633/id/935783
925932,HI,HB780,Relating To Nutrient Cycling.,2017-01-23,H,Passed Second Reading and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and none excused (0).,2017-02-03,https://legiscan.com/HI/text/HB780/id/1473532
1043952,HI,HB780,Relating To Nutrient Cycling.,2017-01-23,H,Carried over to 2018 Regular Session.,2017-11-30,https://legiscan.com/HI/text/HB780/id/1707804
1569747,HI,SB2991,Relating To Consumer Protection.,2022-01-21,S,"Referred to AEN, CPN.",2022-01-24,https://legiscan.com/HI/text/SB2991/id/2496567
1573669,HI,HB2349,Relating To The Hawaii Public Procurement Code.,2022-01-26,H,The committee(s) on GVR recommend(s) that the measure be deferred.,2022-02-11,https://legiscan.com/HI/text/HB2349/id/2495859
1569004,HI,SB2536,Relating To Green Infrastructure.,2022-01-21,S,"Referred to AEN/GVO, WAM.",2022-01-24,https://legiscan.com/HI/text/SB2536/id/2496419
1426517,HI,HB1363,Relating To Shorelines.,2021-01-27,H,"Referred to WAL, CPC, FIN, referral sheet 3",2021-02-01,https://legiscan.com/HI/text/HB1363/id/2262638
1300817,HI,HB1611,Relating To Shorelines.,2020-01-15,H,"Referred to EEP/WLH, FIN, referral sheet 1",2020-01-21,https://legiscan.com/HI/text/HB1611/id/2089535
1539177,HI,HB1363,Relating To Shorelines.,2021-01-27,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB1363/id/2456646
1417926,HI,SB367,Relating To Water Quality.,2021-01-22,S,"Act 162, on 07/01/2021 (Gov. Msg. No. 1264).",2021-07-02,https://legiscan.com/HI/text/SB367/id/2380688
1417821,HI,SB244,Relating To Food Donation.,2021-01-22,S,"Act 159, on 07/01/2021 (Gov. Msg. No. 1261).",2021-07-02,https://legiscan.com/HI/text/SB244/id/2380543
1172657,HI,SB1463,Relating To Taxation.,2019-01-24,S,"Referred to EEP/EDB, FIN, referral sheet 27",2019-03-07,https://legiscan.com/HI/text/SB1463/id/1942459
1290496,HI,SB1463,Relating To Taxation.,2019-01-24,S,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/SB1463/id/2077611
1167849,HI,HB1015,Relating To Energy Data.,2019-01-24,H,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and Representative(s) Holt, McDermott, Nakamura, Ward excused (4).",2019-02-13,https://legiscan.com/HI/text/HB1015/id/1903153
926032,HI,HB804,Relating To The Papahanaumokuakea Marine National Monument.,2017-01-23,H,"Referred to OMH, FIN, referral sheet 3",2017-01-25,https://legiscan.com/HI/text/HB804/id/1473668
1043094,HI,HB804,Relating To The Papahanaumokuakea Marine National Monument.,2017-01-23,H,Carried over to 2018 Regular Session.,2017-11-30,https://legiscan.com/HI/text/HB804/id/1707542
380197,HI,HB2821,Single-use Checkout Bags; Fees; Watershed Protection; DLNR,2012-01-25,,"(H) Referred to EEP/WLO, ERB, FIN, referral sheet 9",2012-01-27,https://legiscan.com/HI/text/HB2821/id/551768
597985,HI,SB2749,Counties; Wastewater; Individual Systems,2014-01-17,S,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with Representative(s) Hanohano, Jordan voting aye with reservations; none voting no (0) and Representative(s) Takai, Tokioka excused (2).",2014-03-18,https://legiscan.com/HI/text/SB2749/id/990370
1169571,HI,SB1339,Relating To Real Property Transactions.,2019-01-24,S,"Referred to WLH/EEP, CPC, FIN, referral sheet 27",2019-03-07,https://legiscan.com/HI/text/SB1339/id/1942477
1290233,HI,SB1339,Relating To Real Property Transactions.,2019-01-24,S,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/SB1339/id/2077207
1572261,HI,HB2267,Relating To Education.,2022-01-26,H,Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and Representative(s) McKelvey excused (1).,2022-02-15,https://legiscan.com/HI/text/HB2267/id/2516555
376780,HI,HB2365,Single-use Checkout Bags; Fees; Watershed Protection; DLNR,2012-01-25,,"(H) Referred to EEP/WLO, ERB, FIN, referral sheet 7",2012-01-25,https://legiscan.com/HI/text/HB2365/id/547427
1570523,HI,SB3158,Relating To Transportation.,2022-01-26,S,Enrolled to Governor.,2022-05-06,https://legiscan.com/HI/text/SB3158/id/2577742
1570511,HI,HB2016,Relating To The Sand Island State Recreation Area.,2022-01-26,H,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2022-03-16,https://legiscan.com/HI/text/HB2016/id/2549794
1171955,HI,SB1461,Relating To Science.,2019-01-24,S,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and Representative(s) Belatti, Yamane excused (2).",2019-03-20,https://legiscan.com/HI/text/SB1461/id/1964914
1290055,HI,SB1461,Relating To Science.,2019-01-24,S,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/SB1461/id/2076918
1317644,HI,HB2407,Relating To Statewide Composting.,2020-01-23,H,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to JDC/WAM.",2020-05-12,https://legiscan.com/HI/text/HB2407/id/2184777
1420415,HI,SB755,Relating To Transportation.,2021-01-22,S,"Report adopted; referred to the committee(s) on FIN with none voting aye with reservations; Representative(s) Okimoto, Tokioka voting no (2) and none excused (0).",2021-03-25,https://legiscan.com/HI/text/SB755/id/2339986
1540648,HI,SB755,Relating To Transportation.,2021-01-22,S,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/SB755/id/2458921
361853,HI,SB1145,Department of Agriculture; Food Sustainability Standards; Appropriation,2011-01-26,,Carried over to 2012 Regular Session.,2011-12-01,https://legiscan.com/HI/text/SB1145/id/527680
1562373,HI,HB1508,Relating To Regenerative Tourism.,2022-01-19,H,"Referred to LAT, CPC, FIN, referral sheet 1",2022-01-26,https://legiscan.com/HI/text/HB1508/id/2497261
1562540,HI,SB2135,Relating To The Ocean Stewardship Special Fund.,2022-01-19,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2022-02-15,https://legiscan.com/HI/text/SB2135/id/2516353
1570747,HI,SB3074,Making An Appropriation To The Emergency And Budget Reserve Fund.,2022-01-26,S,"Referred to FIN, referral sheet 24",2022-03-10,https://legiscan.com/HI/text/SB3074/id/2535925
1167845,HI,HB854,Relating To Food Donation.,2019-01-24,H,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to JDC/WAM.",2019-03-22,https://legiscan.com/HI/text/HB854/id/1968953
1289589,HI,HB854,Relating To Food Donation.,2019-01-24,H,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/HB854/id/2076125
183229,HI,HB288,Consumer Advocate; Alternative Energy,2009-01-26,,Carried over to 2010 Regular Session.,2009-05-11,https://legiscan.com/HI/text/HB288/id/375349
186862,HI,SB453,Consumer Advocate; Alternative Energy,2009-01-23,,Carried over to 2010 Regular Session.,2009-05-11,https://legiscan.com/HI/text/SB453/id/394726
1312514,HI,HB1847,Relating To Environmental Protection.,2020-01-17,H,The hearing on this measure has been cancelled until further notice.,2020-03-16,https://legiscan.com/HI/text/HB1847/id/2131866
925418,HI,SB635,Relating To Water Conservation.,2017-01-20,S,"Referred to WAL, FIN, referral sheet 27",2017-03-09,https://legiscan.com/HI/text/SB635/id/1546261
1043815,HI,SB635,Relating To Water Conservation.,2017-01-20,S,Carried over to 2018 Regular Session.,2017-11-30,https://legiscan.com/HI/text/SB635/id/1706991
1417355,HI,SB292,Relating To Real Estate Disclosure.,2021-01-22,S,"Referred to WTL, CPN.",2021-01-25,https://legiscan.com/HI/text/SB292/id/2253690
1540325,HI,SB292,Relating To Real Estate Disclosure.,2021-01-22,S,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/SB292/id/2458446
1419824,HI,HB431,Relating To Real Estate Disclosure.,2021-01-25,H,"Referred to WAL, CPC, referral sheet 1",2021-01-27,https://legiscan.com/HI/text/HB431/id/2255388
1540645,HI,HB431,Relating To Real Estate Disclosure.,2021-01-25,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB431/id/2458915
1163716,HI,SB901,Relating To Onsite Non-potable Water Reuse Systems.,2019-01-18,S,"Referred to WLH, FIN, referral sheet 27",2019-03-07,https://legiscan.com/HI/text/SB901/id/1934075
374380,HI,SB2364,Single-use Checkout Bags; Fees; Watershed Protection; DLNR,2012-01-20,,"(S) Referred to EDT/ENE/WLH, WAM.",2012-01-23,https://legiscan.com/HI/text/SB2364/id/544484
1420146,HI,HB623,Relating To The Bernice Pauahi Bishop Museum.,2021-01-25,H,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on JHA with none voting aye with reservations; none voting no (0) and Representative(s) Eli, Gates, Hashimoto excused (3).",2021-02-12,https://legiscan.com/HI/text/HB623/id/2291168
1539741,HI,HB623,Relating To The Bernice Pauahi Bishop Museum.,2021-01-25,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB623/id/2457545
1291275,HI,SB901,Relating To Onsite Non-potable Water Reuse Systems.,2019-01-18,S,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/SB901/id/2078923
1319112,HI,SB3127,Relating To The Hawaii Health Authority.,2020-01-23,S,"Referred to CPH, WAM.",2020-01-27,https://legiscan.com/HI/text/SB3127/id/2109395
925693,HI,SB634,Relating To The State Building Codes.,2017-01-20,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to CPH/WAM.",2017-02-10,https://legiscan.com/HI/text/SB634/id/1509905
1042780,HI,SB634,Relating To The State Building Codes.,2017-01-20,S,Carried over to 2018 Regular Session.,2017-11-30,https://legiscan.com/HI/text/SB634/id/1704690
456939,HI,SB16,Energy Resources; Solar Water Heating; County Waiver Approvals,2013-01-17,S,The committee(s) on EEP recommend(s) that the measure be deferred.,2013-03-21,https://legiscan.com/HI/text/SB16/id/770222
1317640,HI,HB2398,Relating To Electric Vehicles.,2020-01-23,H,The committee(s) on EEP/TRN recommend(s) that the measure be deferred.,2020-02-04,https://legiscan.com/HI/text/HB2398/id/2107586
1569650,HI,SB2983,Relating To Taro.,2022-01-21,S,"Referred to AEN, WAM.",2022-01-24,https://legiscan.com/HI/text/SB2983/id/2496205
1570882,HI,HB2056,Relating To The Bernice Pauahi Bishop Museum.,2022-01-26,H,Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and Representative(s) McKelvey excused (1).,2022-02-15,https://legiscan.com/HI/text/HB2056/id/2515959
1316750,HI,SB2978,Relating To Electric Vehicles.,2020-01-23,S,"Referred to TRS/EET/GVO, WAM.",2020-01-27,https://legiscan.com/HI/text/SB2978/id/2106518
