bill_id,state,bill_number,title,date of introduction,chamber of origin,final status,date of final,text
1453382,CA,AB713,State Air Resources Board: greenhouse gas emissions scoping plan: comprehensive health analysis.,2021-02-16,A,In committee: Held under submission.,2021-08-26,https://legiscan.com/CA/text/AB713/id/2403898
786208,CA,SBX11,Transportation funding.,2015-06-22,S,From committee without further action.,2016-11-30,https://legiscan.com/CA/text/SBX11/id/1427488
60751,CA,AB883,Natural Resources Agency: fish and wildlife resources.,2009-02-26,,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2010-02-02,https://legiscan.com/CA/text/AB883/id/8778
1344464,CA,AB2539,Electrical corporations: deenergization events: elections.,2020-02-19,A,Re-referred to Com. on U. & E.,2020-03-10,https://legiscan.com/CA/text/AB2539/id/2166247
1300992,CA,AB1916,"Proclaimed state and local emergencies: proclamations, communications, and materials: translation.",2020-01-09,A,Re-referred to Com. on G.O. pursuant to Assembly Rule 96.,2020-05-07,https://legiscan.com/CA/text/AB1916/id/2182018
1347909,CA,SB1448,Fire prevention: electrical corporations: wildfire mitigation plans: workforce diversity.,2020-02-21,S,Referred to Com. on U. & E.,2020-06-18,https://legiscan.com/CA/text/SB1448/id/2189934
279293,CA,SB533,Inglewood Unified School District: emergency loan.,2011-02-17,,"Chaptered by Secretary of State. Chapter 325, Statutes of 2012.",2012-09-14,https://legiscan.com/CA/text/SB533/id/663637
672555,CA,AB134,Budget Act of 2015.,2015-01-09,A,Died on Senate inactive file.,2016-11-30,https://legiscan.com/CA/text/AB134/id/1261993
1341611,CA,AB2303,Resource conservation districts.,2020-02-14,A,Re-referred to Com. on L. GOV.,2020-05-05,https://legiscan.com/CA/text/AB2303/id/2180822
625693,CA,AB2463,Water: plans.,2014-02-21,A,"In committee: Set, second hearing. Held under submission.",2014-05-23,https://legiscan.com/CA/text/AB2463/id/1012997
851789,CA,SB1153,Greenhouse gases: scoping plan: biomethane.,2016-02-18,S,From committee without further action.,2016-11-30,https://legiscan.com/CA/text/SB1153/id/1395500
853438,CA,AB2426,Workplace Charging Station Grant Program.,2016-02-19,A,From committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB2426/id/1372613
966964,CA,AB1288,Solid waste: management: funding.,2017-02-17,A,"In committee: Set, final hearing. Hearing canceled at the request of author.",2018-05-15,https://legiscan.com/CA/text/AB1288/id/1606181
1590372,CA,AB2070,Electrical corporations: wildfire mitigation: notice requirements.,2022-02-14,A,Re-referred to Com. on U. & E.,2022-04-04,https://legiscan.com/CA/text/AB2070/id/2561497
1459248,CA,SB759,Short-lived climate pollutants: methane: organic waste: landfills.,2021-02-19,S,Returned to Secretary of Senate pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/SB759/id/2303134
1045947,CA,SB828,Land use: housing element.,2018-01-03,S,"Chaptered by Secretary of State. Chapter 974, Statutes of 2018.",2018-09-30,https://legiscan.com/CA/text/SB828/id/1821941
284469,CA,AB931,Environment: CEQA exemption: housing projects.,2011-02-18,,From committee: Be re-referred to Com. on E.Q. pursuant to Senate Rule 29.10. (Ayes 5. Noes 0.) Re-referred to Com. on E.Q. In committee: Set first hearing. Failed passage. Reconsideration granted.,2011-09-08,https://legiscan.com/CA/text/AB931/id/351681
741197,CA,AB1470,Safe Water and Wildlife Protection Act of 2016.,2015-02-27,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2016-02-01,https://legiscan.com/CA/text/AB1470/id/1284812
1594720,CA,AB2889,Wildfire mitigation plans: electrical infrastructure: undergrounding.,2022-02-18,A,Referred to Com. on U. & E.,2022-03-17,https://legiscan.com/CA/text/AB2889/id/2524298
1594677,CA,AB2846,Beekeeping: overtime wages: exemption.,2022-02-18,A,Re-referred to Com. on L. & E.,2022-03-28,https://legiscan.com/CA/text/AB2846/id/2556676
1592518,CA,AB2246,Controlled substances: fentanyl.,2022-02-16,A,"In committee: Set, first hearing. Hearing canceled at the request of author.",2022-04-05,https://legiscan.com/CA/text/AB2246/id/2551661
1572437,CA,SB878,School transportation.,2022-01-25,S,From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 6. Noes 0.) (March 30).,2022-04-07,https://legiscan.com/CA/text/SB878/id/2553621
1215446,CA,SB774,Electricity: microgrids.,2019-02-22,S,July 10 hearing postponed by committee.,2019-07-05,https://legiscan.com/CA/text/SB774/id/2008144
409105,CA,AB2662,Education.,2012-02-29,,"Chaptered by Secretary of State - Chapter 589, Statutes of 2012.",2012-09-26,https://legiscan.com/CA/text/AB2662/id/664608
61426,CA,AB1558,State government.,2009-03-11,,In committee: Held under submission.,2010-08-12,https://legiscan.com/CA/text/AB1558/id/11240
71726,CA,SB1351,California Global Warming Solutions Act of 2006: State,2010-02-19,,Motion failed in committee. (Ayes 2. Noes 1. Page 4742.),2010-08-19,https://legiscan.com/CA/text/SB1351/id/54843
327800,CA,AR13,Relative to Elder and Vulnerable Adult Abuse Awareness Month.,2011-05-03,,Read. Amended. Adopted. (Page 1515.).,2011-05-23,https://legiscan.com/CA/text/AR13/id/294735
406636,CA,AB2404,California Global Warming Solutions Act of 2006: Local,2012-02-24,,"In committee: Set, second hearing. Held under submission.",2012-05-25,https://legiscan.com/CA/text/AB2404/id/636792
625778,CA,AB2695,Electricity: billing disclosures.,2014-02-21,A,"In committee: Set, first hearing. Hearing canceled at the request of author.",2014-04-21,https://legiscan.com/CA/text/AB2695/id/1000041
625582,CA,AB2417,California Environmental Quality Act: exemption: recycled water pipelines.,2014-02-21,A,"In committee: Set, first hearing. Hearing canceled at the request of author.",2014-06-18,https://legiscan.com/CA/text/AB2417/id/1020500
625842,CA,AB2584,Electricity: wind energy co-metering.,2014-02-21,A,In committee: Held under submission.,2014-08-14,https://legiscan.com/CA/text/AB2584/id/1035370
739321,CA,AB1013,Energy: public domain computer program: home energy rating.,2015-02-26,A,From Senate committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB1013/id/1250516
852991,CA,AB2408,Greenhouse Gas Reduction Fund.,2016-02-19,A,From committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB2408/id/1393917
966663,CA,SB584,Budget Act of 2017.,2017-02-17,S,Returned to Secretary of Senate pursuant to Joint Rule 56.,2018-02-01,https://legiscan.com/CA/text/SB584/id/1606140
967117,CA,AB1129,Coastal resources: structures: beach access and protection.,2017-02-17,A,Died on inactive file.,2018-02-01,https://legiscan.com/CA/text/AB1129/id/1602927
1087844,CA,AB2266,Urban water management plans: adoption.,2018-02-13,A,"Re-referred to Com. on W.,P., & W.",2018-03-19,https://legiscan.com/CA/text/AB2266/id/1763287
1087771,CA,AB2241,The Open and Transparent Water Data Act.,2018-02-13,A,In committee: Held under submission.,2018-05-25,https://legiscan.com/CA/text/AB2241/id/1762652
1092741,CA,SB1269,Schoolbus safety: child safety alert system.,2018-02-16,S,Ordered to inactive file on request of Senator Hueso.,2018-05-31,https://legiscan.com/CA/text/SB1269/id/1792925
1215662,CA,AB1511,Coastal resources: Santa Monica Bay Restoration Commission.,2019-02-22,A,Consideration of Governor's veto stricken from file.,2020-01-23,https://legiscan.com/CA/text/AB1511/id/2053008
1319228,CA,AB1987,Protective orders.,2020-01-23,A,From committee: Do pass and re-refer to Com. on P. & C.P. with recommendation: To Consent Calendar. (Ayes 11. Noes 0.) (March 10). Re-referred to Com. on P. & C.P.,2020-03-10,https://legiscan.com/CA/text/AB1987/id/2161880
1347594,CA,AB3251,Electricity: resource adequacy requirements.,2020-02-21,A,Re-referred to Com. on U. & E.,2020-03-17,https://legiscan.com/CA/text/AB3251/id/2173227
1336689,CA,SB964,Chemicals: outdoor application: residential areas.,2020-02-11,S,From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS.,2020-03-26,https://legiscan.com/CA/text/SB964/id/2175797
1347824,CA,SB1363,Regional transportation plans: sustainable communities strategies: greenhouse gas emissions and vehicle miles traveled reduction targets.,2020-02-21,S,"Referral to Coms. on TRANS., and HOUSING rescinded due to the shortened 2020 Legislative Calendar.",2020-05-12,https://legiscan.com/CA/text/SB1363/id/2147458
1347863,CA,SB1402,CalServe.,2020-02-21,S,Referral to Com. on G.O. rescinded due to the shortened 2020 Legislative Calendar.,2020-05-12,https://legiscan.com/CA/text/SB1402/id/2182012
1459297,CA,SB808,GO-Biz: Made in California Program.,2021-02-19,S,August 19 hearing postponed by committee.,2021-08-16,https://legiscan.com/CA/text/SB808/id/2422468
1593675,CA,AB2508,Pupil services: educational counseling.,2022-02-17,A,Referred to Com. on ED.,2022-03-10,https://legiscan.com/CA/text/AB2508/id/2522109
1590419,CA,AB2108,Water policy: environmental justice: disadvantaged and tribal community representation.,2022-02-14,A,"From committee: Do pass and re-refer to Com. on W.,P., & W. (Ayes 6. Noes 1.) (March 22). Re-referred to Com. on W.,P., & W.",2022-03-23,https://legiscan.com/CA/text/AB2108/id/2549493
1584596,CA,AB1814,Transportation electrification: community choice aggregators.,2022-02-07,A,"In committee: Set, first hearing. Hearing canceled at the request of author.",2022-03-31,https://legiscan.com/CA/text/AB1814/id/2559909
1594694,CA,AB2863,Green building standards: bicycle parking.,2022-02-18,A,"From committee chair, with author's amendments: Amend, and re-refer to Com. on H. & C.D. Read second time and amended.",2022-04-07,https://legiscan.com/CA/text/AB2863/id/2566847
1594949,CA,SB1425,Open-space element: updates.,2022-02-18,S,From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 5. Noes 0.) (April 7).,2022-04-07,https://legiscan.com/CA/text/SB1425/id/2561494
1593806,CA,SB1219,21st century water laws and agencies: committee.,2022-02-17,S,Set for hearing April 27.,2022-04-14,https://legiscan.com/CA/text/SB1219/id/2565885
1385446,CA,AB86,"COVID-19 relief and school reopening, reporting, and public health requirements.",2020-12-07,A,"Chaptered by Secretary of State - Chapter 10, Statutes of 2020.",2021-03-05,https://legiscan.com/CA/text/AB86/id/2325215
672569,CA,SB83,Public Resources.,2015-01-09,S,"Chaptered by Secretary of State. Chapter 24, Statutes of 2015.",2015-06-24,https://legiscan.com/CA/text/SB83/id/1251678
965511,CA,AB964,Economic development: Capital Access Loan Program: California Affordable Clean Vehicle Program.,2017-02-16,A,"In committee: Set, first hearing. Hearing canceled at the request of author.",2017-08-29,https://legiscan.com/CA/text/AB964/id/1635966
851895,CA,AB2395,Telecommunications: replacement of public switched telephone network.,2016-02-18,A,From committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB2395/id/1407407
284239,CA,AB1070,Charter schools: loans.,2011-02-18,,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",2012-02-01,https://legiscan.com/CA/text/AB1070/id/508187
967355,CA,AB1183,Local control and accountability plans: annual goals: state priorities: measurement of pupil engagement: high school graduation rates.,2017-02-17,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2018-02-01,https://legiscan.com/CA/text/AB1183/id/1577390
1271211,CA,ACA17,Energy: hydroelectric generation facilities.,2019-07-09,A,From printer. May be heard in committee August 9.,2019-07-10,https://legiscan.com/CA/text/ACA17/id/2045658
1210794,CA,AB738,Regional housing need allocation: County of San Mateo.,2019-02-19,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2020-02-03,https://legiscan.com/CA/text/AB738/id/1969946
1322840,CA,AB2002,California Deforestation-Free Procurement Act: public works projects: wood and wood products.,2020-01-28,A,Referred to Com. on A. & A.R.,2020-02-14,https://legiscan.com/CA/text/AB2002/id/2113809
1344407,CA,AB2482,Agriculture: environmental farming programs and grants.,2020-02-19,A,"In committee: Set, first hearing. Hearing canceled at the request of author.",2020-04-30,https://legiscan.com/CA/text/AB2482/id/2142801
1343147,CA,AB2393,Environmental protection: Natural Resources Agency: coastal adaptation projects: sea level rise: regulatory review and permitting: report.,2020-02-18,A,Re-referred to Com. on NAT. RES.,2020-05-05,https://legiscan.com/CA/text/AB2393/id/2181558
1590379,CA,AB2075,Energy: electric vehicle charging standards.,2022-02-14,A,From committee: Do pass and re-refer to Com. on U. & E. (Ayes 8. Noes 0.) (March 21). Re-referred to Com. on U. & E.,2022-03-22,https://legiscan.com/CA/text/AB2075/id/2516126
1593738,CA,AB2566,Urban forestry: school greening projects.,2022-02-17,A,Re-referred to Com. on NAT. RES.,2022-04-05,https://legiscan.com/CA/text/AB2566/id/2563141
1594418,CA,AB2587,Energy: firm renewable energy resources and firm zero-carbon resources: procurement.,2022-02-18,A,"From committee: Amend, and do pass as amended and re-refer to Com. on NAT. RES. (Ayes 13. Noes 0.) (April 6).",2022-04-07,https://legiscan.com/CA/text/AB2587/id/2559712
1347832,CA,SB1371,Maintenance of the codes.,2020-02-21,S,"Chaptered by Secretary of State. Chapter 370, Statutes of 2020.",2020-09-30,https://legiscan.com/CA/text/SB1371/id/2211327
735510,CA,AB600,Migrant education.,2015-02-24,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2016-02-01,https://legiscan.com/CA/text/AB600/id/1187931
762264,CA,SB803,Property taxation.,2015-03-24,S,"Chaptered by Secretary of State. Chapter 454, Statutes of 2015.",2015-10-02,https://legiscan.com/CA/text/SB803/id/1264430
741449,CA,AB1226,School accountability: local control and accountability plans: state priorities: teacher professional development.,2015-02-27,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2016-02-01,https://legiscan.com/CA/text/AB1226/id/1211076
624526,CA,AB2137,Energy efficiency programs: information available for small businesses.,2014-02-20,A,"Chaptered by Secretary of State - Chapter 290, Statutes of 2014.",2014-08-25,https://legiscan.com/CA/text/AB2137/id/1043731
1092455,CA,AB2984,California Financing Law.,2018-02-16,A,In committee: Held under submission.,2018-05-25,https://legiscan.com/CA/text/AB2984/id/1790309
1087869,CA,AB2348,California Winter Rice Habitat Incentive Program.,2018-02-13,A,"Chaptered by Secretary of State - Chapter 649, Statutes of 2018.",2018-09-21,https://legiscan.com/CA/text/AB2348/id/1820739
514408,CA,SB798,Income taxes: credits: contributions to education funds.,2013-02-22,S,"Chaptered by Secretary of State. Chapter 367, Statutes of 2014.",2014-09-16,https://legiscan.com/CA/text/SB798/id/1045365
61003,CA,AB1135,Vehicles: registration renewal.,2009-02-27,,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2010-02-02,https://legiscan.com/CA/text/AB1135/id/9166
267465,CA,SB246,California Global Warming Solutions Act of 2006: offsets.,2011-02-10,,Returned to Secretary of Senate pursuant to Joint Rule 56.,2012-01-31,https://legiscan.com/CA/text/SB246/id/160357
284337,CA,AB921,Agriculture water use efficiency: compost applications.,2011-02-18,,"Died pursuant to Art. IV, Sec. 10(c) of the Constitution. From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",2012-02-01,https://legiscan.com/CA/text/AB921/id/278517
371126,CA,AB1523,Career technical education: transportation for the 21st,2012-01-18,,"In committee: Set, second hearing. Held under submission.",2012-05-25,https://legiscan.com/CA/text/AB1523/id/638739
406909,CA,AJR29,Pollinators.,2012-02-24,,In Senate. To Com. on RLS.,2012-08-28,https://legiscan.com/CA/text/AJR29/id/662215
406822,CA,AB2583,Alternatively fueled vehicles: state fleet: public,2012-02-24,,"Chaptered by Secretary of State - Chapter 676, Statutes of 2012.",2012-09-27,https://legiscan.com/CA/text/AB2583/id/665374
621554,CA,AB1736,Energy: baseline quantities of electricity and natural gas.,2014-02-14,A,From printer. May be heard in committee March 20.,2014-02-18,https://legiscan.com/CA/text/AB1736/id/960576
625974,CA,AB2464,Migrant farm labor centers.,2014-02-21,A,Read first time.,2014-02-24,https://legiscan.com/CA/text/AB2464/id/967287
618919,CA,AB1639,California Global Warming Solutions Act of 2006: greenhouse gas emissions limit.,2014-02-11,A,From committee without further action pursuant to Joint Rule 62(a).,2014-05-29,https://legiscan.com/CA/text/AB1639/id/1013896
623739,CA,AB1918,Energy: design and construction standards.,2014-02-19,A,In committee: Held under submission.,2014-08-14,https://legiscan.com/CA/text/AB1918/id/1033290
624524,CA,AB2184,Timber and engineered wood products assessment: forest restoration grants.,2014-02-20,A,In committee: Held under submission.,2014-08-14,https://legiscan.com/CA/text/AB2184/id/965322
661034,CA,AB40,Toll bridges: pedestrians and bicycles.,2014-12-01,A,"Chaptered by Secretary of State - Chapter 550, Statutes of 2015.",2015-10-07,https://legiscan.com/CA/text/AB40/id/1265040
875548,CA,AR51,Relative to Compost Awareness Week.,2016-05-02,A,Read. Amended. Adopted. (Page 4866.).,2016-05-19,https://legiscan.com/CA/text/AR51/id/1409981
737450,CA,SB400,California Global Warming Solutions Act of 2006:,2015-02-25,S,From Assembly without further action.,2016-11-30,https://legiscan.com/CA/text/SB400/id/1242268
751530,CA,AB1520,Public Records.,2015-03-10,A,Died on Senate inactive file.,2016-11-30,https://legiscan.com/CA/text/AB1520/id/1424645
824829,CA,AB1694,State Water Resources Control Board: grant program for school drinking water.,2016-01-21,A,From committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB1694/id/1369678
853580,CA,AB2714,Pest control: Pierce's disease: funding.,2016-02-19,A,From Senate committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB2714/id/1389091
956678,CA,AB388,Greenhouse Gas Reduction Fund: wetland restoration projects.,2017-02-09,A,In committee: Held under submission.,2017-09-01,https://legiscan.com/CA/text/AB388/id/1636331
1025394,CA,SR62,Relative to the City of Lancaster,2017-09-01,S,Read. Adopted. (Ayes 37. Noes 0. Page 2567.),2017-09-07,https://legiscan.com/CA/text/SR62/id/1648109
959400,CA,AB438,Surface mining: greenhouse gases.,2017-02-13,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2018-02-01,https://legiscan.com/CA/text/AB438/id/1512776
963544,CA,AB793,Sacramento-San Joaquin Delta: financing.,2017-02-15,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2018-02-01,https://legiscan.com/CA/text/AB793/id/1576265
967008,CA,AB1259,Capital Access Loan Program: electric vehicles.,2017-02-17,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2018-02-01,https://legiscan.com/CA/text/AB1259/id/1604398
1095680,CA,AR84,Relative to California Agriculture Day.,2018-02-22,A,Read. Adopted. (Page 4296.).,2018-03-19,https://legiscan.com/CA/text/AR84/id/1740415
1076804,CA,AB1967,Zero net energy project budget requests.,2018-01-31,A,"In committee: Set, first hearing. Hearing canceled at the request of author.",2018-04-11,https://legiscan.com/CA/text/AB1967/id/1776663
1090501,CA,AB2645,Greenhouse Gas Reduction Fund: forestry and fire prevention.,2018-02-15,A,"In committee: Set, first hearing. Hearing canceled at the request of author.",2018-04-23,https://legiscan.com/CA/text/AB2645/id/1732464
965604,CA,AB1036,Organic waste: composting.,2017-02-16,A,"In committee: Set, final hearing. Hearing canceled at the request of author.",2018-05-03,https://legiscan.com/CA/text/AB1036/id/1635533
1075155,CA,SB950,Office of Business Sustainability.,2018-01-30,S,May 25 hearing: Held in committee and under submission.,2018-05-25,https://legiscan.com/CA/text/SB950/id/1780697
1082914,CA,AB2053,Freshwater and Estuarine Harmful Algal Bloom Program.,2018-02-06,A,In committee: Held under submission.,2018-05-25,https://legiscan.com/CA/text/AB2053/id/1784361
1089252,CA,AB2471,Pupil health: School-Based Pupil Support Services Program Act.,2018-02-14,A,In committee: Held under submission.,2018-05-25,https://legiscan.com/CA/text/AB2471/id/1783371
1105374,CA,SR92,Relative to Professional Geologist and Professional Geophysicist Week,2018-03-13,S,Read. Adopted. (Ayes 37. Noes 0. Page 5042.),2018-07-02,https://legiscan.com/CA/text/SR92/id/1812839
1123029,CA,SR116,Relative to the California Desert,2018-06-20,S,Read. Adopted. (Ayes 36. Noes 0. Page 5264.),2018-08-13,https://legiscan.com/CA/text/SR116/id/1816178
1210885,CA,AB742,Place-Based Economic Strategies Act.,2019-02-19,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2020-02-03,https://legiscan.com/CA/text/AB742/id/1986793
1215738,CA,AB1371,California Renewables Portfolio Standard Program: offshore wind generation.,2019-02-22,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2020-02-03,https://legiscan.com/CA/text/AB1371/id/1926322
1345624,CA,AB2667,Air Quality Improvement Program: Clean Vehicle Rebate Project: electric bicycles.,2020-02-20,A,From printer. May be heard in committee March 22.,2020-02-21,https://legiscan.com/CA/text/AB2667/id/2144661
1345796,CA,AB2839,California Deserts Conservancy: establishment.,2020-02-20,A,Referred to Com. on NAT. RES.,2020-03-02,https://legiscan.com/CA/text/AB2839/id/2144834
1345889,CA,SB1227,Road Maintenance and Rehabilitation Program.,2020-02-20,S,Referred to Com. on TRANS.,2020-03-05,https://legiscan.com/CA/text/SB1227/id/2144929
1345853,CA,SB1191,Organic waste: reduction goals: local jurisdictions.,2020-02-20,S,From committee with author's amendments. Read second time and amended. Re-referred to Com. on EQ.,2020-03-23,https://legiscan.com/CA/text/SB1191/id/2175280
1336696,CA,SB971,Small water supplier and countywide water shortage contingency planning.,2020-02-11,S,Referral to Com. on GOV. & F. rescinded due to the shortened 2020 Legislative Calendar.,2020-05-12,https://legiscan.com/CA/text/SB971/id/2131853
1345895,CA,SB1233,Electricity: public safety power shutoffs: loans.,2020-02-20,S,"Referral to Com. on E., U. & C. rescinded due to the shortened 2020 Legislative Calendar.",2020-05-12,https://legiscan.com/CA/text/SB1233/id/2144935
1347542,CA,AB3199,Greenhouse Gas Reduction Fund: High Speed Rail Authority: assessment: K–12 education: transfer and loan.,2020-02-21,A,Re-referred to Com. on ED.,2020-06-02,https://legiscan.com/CA/text/AB3199/id/2189575
1521875,CA,SR56,Relative to the California-Taiwan bilateral relationship.,2021-08-18,S,Introduced. Referred to Com. on RLS.,2021-08-18,https://legiscan.com/CA/text/SR56/id/2429025
1522051,CA,SR58,Relative to Concrete Pipe Week.,2021-08-23,S,Read. Adopted. (Ayes 37. Noes 0. Page 2615.),2021-09-10,https://legiscan.com/CA/text/SR58/id/2433026
1385430,CA,SB54,Plastic Pollution Producer Responsibility Act.,2020-12-07,S,In Assembly. Read first time. Held at Desk.,2022-01-24,https://legiscan.com/CA/text/SB54/id/2313600
1455031,CA,SB527,Greenhouse Gas Reduction Fund: high-speed rail: Salton Sea restoration.,2021-02-17,S,Returned to Secretary of Senate pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/SB527/id/2297670
1459020,CA,AB1469,Solid waste: plastic products: labeling: compostability and biodegradability.,2021-02-19,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/AB1469/id/2341714
1592472,CA,AB2213,Department of Food and Agriculture: research funding: winegrapes: smoke exposure.,2022-02-15,A,Referred to Com. on AGRI.,2022-02-24,https://legiscan.com/CA/text/AB2213/id/2520107
1594476,CA,AB2645,Local emergency plans: integration of access and functional needs: community resilience centers.,2022-02-18,A,Referred to Com. on E.M.,2022-03-10,https://legiscan.com/CA/text/AB2645/id/2523703
1594484,CA,AB2653,Planning and Zoning Law: housing elements.,2022-02-18,A,Re-referred to Com. on H. & C.D.,2022-03-14,https://legiscan.com/CA/text/AB2653/id/2545700
1593636,CA,AB2477,Emergency alert and warning service providers: minimum operating standards.,2022-02-17,A,Re-referred to Com. on E.M.,2022-03-17,https://legiscan.com/CA/text/AB2477/id/2550566
1588174,CA,SB977,Grazing land: California Conservation Ranching Incentive Program.,2022-02-10,S,Set for hearing April 19.,2022-03-25,https://legiscan.com/CA/text/SB977/id/2544103
1578056,CA,SB888,Land use: subdivision maps: expiration dates.,2022-01-31,S,March 31 set for first hearing canceled at the request of author.,2022-03-28,https://legiscan.com/CA/text/SB888/id/2556683
1590425,CA,AB2114,California Pocket Forest Initiative.,2022-02-14,A,From committee: Do pass and re-refer to Com. on APPR. (Ayes 7. Noes 3.) (April 4). Re-referred to Com. on APPR.,2022-04-05,https://legiscan.com/CA/text/AB2114/id/2559554
1592816,CA,SB1121,State and local transportation system: needs assessment.,2022-02-16,S,From committee with author's amendments. Read second time and amended. Re-referred to Com. on TRANS.,2022-04-06,https://legiscan.com/CA/text/SB1121/id/2565921
1590355,CA,AB2061,Transportation electrification: electric vehicle charging infrastructure.,2022-02-14,A,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 11. Noes 0.) (April 6).",2022-04-07,https://legiscan.com/CA/text/AB2061/id/2553617
1594417,CA,AB2586,Reproductive and sexual health inequities.,2022-02-18,A,Re-referred to Com. on HEALTH.,2022-04-07,https://legiscan.com/CA/text/AB2586/id/2565894
1594875,CA,SB1351,California Youth Apprenticeship Program.,2022-02-18,S,Set for hearing April 18.,2022-04-07,https://legiscan.com/CA/text/SB1351/id/2549446
739557,CA,SB513,Carl Moyer Memorial Air Quality Standards Attainment,2015-02-26,S,"Chaptered by Secretary of State. Chapter 610, Statutes of 2015.",2015-10-08,https://legiscan.com/CA/text/SB513/id/1265309
1385472,CA,SB63,Fire prevention: vegetation management: public education: grants: defensible space: fire hazard severity zones.,2020-12-07,S,"Chaptered by Secretary of State. Chapter 382, Statutes of 2021.",2021-09-28,https://legiscan.com/CA/text/SB63/id/2434888
1089369,CA,AB2470,Invasive Species Council of California.,2018-02-14,A,"Chaptered by Secretary of State - Chapter 870, Statutes of 2018.",2018-09-28,https://legiscan.com/CA/text/AB2470/id/1821723
1046796,CA,AB1756,Transportation funding.,2018-01-04,A,Referred to Com. on TRANS.,2018-01-16,https://legiscan.com/CA/text/AB1756/id/1674451
1545620,CA,SB833,Community Energy Resilience Act of 2022.,2022-01-04,S,April 4 hearing: Placed on APPR suspense file.,2022-04-04,https://legiscan.com/CA/text/SB833/id/2553607
966726,CA,AB1097,State beaches and parks: smoking ban.,2017-02-17,A,Vetoed by Governor.,2018-09-29,https://legiscan.com/CA/text/AB1097/id/1818901
330998,CA,SBX115,Voluntary Alternative Redevelopment Program.,2011-05-18,,From Assembly without further action.,2011-09-12,https://legiscan.com/CA/text/SBX115/id/333463
284762,CA,SB878,Office of the Transportation Inspector General.,2011-02-18,,In Senate. Consideration of Governor's veto pending.,2012-09-30,https://legiscan.com/CA/text/SB878/id/663530
394709,CA,AB1627,Energy: vehicle miles traveled.,2012-02-09,,"In committee: Set, first hearing. Hearing canceled at the request of author.",2012-04-17,https://legiscan.com/CA/text/AB1627/id/627261
1398251,CA,SB130,Budget Act of 2022.,2021-01-08,S,From committee with author's amendments. Read second time and amended. Re-referred to Com. on BUDGET.,2022-02-15,https://legiscan.com/CA/text/SB130/id/2520481
850821,CA,AB2124,Water: testing and reports.,2016-02-17,A,From Senate committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB2124/id/1420868
1052903,CA,AB1808,Education finance: education omnibus trailer bill.,2018-01-10,A,"Chaptered by Secretary of State - Chapter 32, Statutes of 2018.",2018-06-27,https://legiscan.com/CA/text/AB1808/id/1811762
809775,CA,SB831,Monterey County Water Resources Agency: Lake Nacimiento and Lake San Antonio.,2016-01-07,S,"Chaptered by Secretary of State. Chapter 338, Statutes of 2016.",2016-09-13,https://legiscan.com/CA/text/SB831/id/1429106
1215679,CA,SB738,Initiative for Californians Abroad.,2019-02-22,S,August 30 hearing: Held in committee and under submission.,2019-08-30,https://legiscan.com/CA/text/SB738/id/2048495
500284,CA,AB365,Electricity: distributed generation.,2013-02-14,A,Withdrawn from committee. Re-referred to Com. on RLS.,2014-07-01,https://legiscan.com/CA/text/AB365/id/1038110
1215448,CA,SB732,Transactions and use tax: South Coast Air Quality Management District.,2019-02-22,S,Returned to Secretary of Senate pursuant to Joint Rule 56.,2020-02-03,https://legiscan.com/CA/text/SB732/id/2097111
1398155,CA,AB138,Employment: health care benefits: unemployment insurance: policies and practices.,2021-01-08,A,"Chaptered by Secretary of State - Chapter 78, Statutes of 2021.",2021-07-16,https://legiscan.com/CA/text/AB138/id/2425133
